route_id,service_id,trip_id,trip_headsign,direction_id,block_id
L5,46641-__L560-S,4830885,Lille Gare Lille Flandres,0,
L5,46641-__L561-S,4830897,Lille Gare Lille Flandres,0,
L5,46641-__L563-S,4830914,Lille Gare Lille Flandres,0,
32,47258-__3201-D,4880970,Villeneuve D Ascq Hotel De Ville,0,
32,47258-__3201-D,4880973,Wasquehal Jp Sartre,1,
32,47258-__3201-D,4880974,Villeneuve D Ascq Hotel De Ville,0,
32,47258-__3201-D,4880981,Wasquehal Jp Sartre,1,
32,47258-__3201-D,4880982,Villeneuve D Ascq Hotel De Ville,0,
32,47258-__3202-D,4880997,Villeneuve D Ascq Hotel De Ville,0,
10,46608-__1001-D,4824038,Lomme Lomme Hegel,1,
10,46608-__1001-D,4824054,Lomme Lomme Hegel,1,
10,46608-__1002-D,4824063,Lomme Lomme Hegel,1,
10,46608-__1002-D,4824080,Lille Gare Lille Flandres,0,
10,46608-__1002-D,4824081,Lomme Lomme Hegel,1,
10,46608-__1003-D,4824094,Lomme Lomme Hegel,1,
10,46608-__1003-D,4824100,Lomme Lomme Hegel,1,
CIT5,46532-CIT501-D,4805381,Wattrelos Centre,1,
CIT5,46532-CIT501-D,4805385,Wattrelos Centre,1,
CIT5,46532-CIT502-D,4805395,Wattrelos Centre,1,
CIT5,46532-CIT502-D,4805399,Wattrelos Centre,1,
CIT5,46532-CIT502-D,4805401,Wattrelos Centre,1,
CIT5,46532-CIT502-D,4805403,Wattrelos Centre,1,
CIT5,46532-CIT504-D,4805429,Wattrelos Centre,1,
10,47835-__1001-D,4957172,Lomme Lomme Hegel,1,
10,47835-__1001-D,4957183,Lille Gare Lille Flandres,0,
10,47835-__1001-D,4957184,Lomme Lomme Hegel,1,
10,47835-__1001-D,4957193,Lille Gare Lille Flandres,0,
10,47835-__1003-D,4957253,Lille Gare Lille Flandres,0,
10,47835-__1004-D,4957264,Lille Gare Lille Flandres,0,
CO1,47290-_CO101-LAMJV,4883605,Villeneuve D Ascq Hotel De Ville,1,
CO1,47290-_CO104-LAMJV,4883630,Villeneuve D Ascq Hotel De Ville,1,
CO1,47290-_CO108-LAMJV,4883653,Villeneuve D Ascq Hotel De Ville,1,
L6,47296-__L651-LAMJV,4884185,Villeneuve D Ascq Pont De Bois,1,
10,47807-__1001-LAMJV,4954922,Lille Gare Lille Flandres,0,
10,47807-__1002-LAMJV,4954946,Lomme Lomme Hegel,1,
10,47807-__1003-LAMJV,4954976,Lille Gare Lille Flandres,0,
10,47807-__1003-LAMJV,4954983,Lomme Lomme Hegel,1,
10,47807-__1004-LAMJV,4954995,Lille Gare Lille Flandres,0,
10,47807-__1006-LAMJV,4955026,Lille Gare Lille Flandres,0,
10,47807-__1006-LAMJV,4955035,Lomme Lomme Hegel,1,
10,47807-__1011-LAMJV,4955085,Lomme Lomme Hegel,1,
10,47807-__1013-LAMJV,4955124,Lille Gare Lille Flandres,0,
10,47807-__1014-LAMJV,4955143,Lomme Lomme Hegel,1,
10,47807-__1014-LAMJV,4955152,Lille Gare Lille Flandres,0,
10,47807-__1014-LAMJV,4955153,Lomme Lomme Hegel,1,
10,47807-__1016-LAMJV,4955184,Lille Gare Lille Flandres,0,
10,47807-__1016-LAMJV,4955186,Lille Gare Lille Flandres,0,
L5,47856-__L550-LAMJV,4960549,Lille Gare Lille Flandres,0,
L5,47856-__L552-LAMJV,4960577,Lille Gare Lille Flandres,0,
L5,47856-__L554-LAMJV,4960597,Lille Gare Lille Flandres,0,
L5,47856-__L556-LAMJV,4960621,Lille Gare Lille Flandres,0,
L5,47856-__L567-LAMJV,4960723,Lille Gare Lille Flandres,0,
L5,47856-__L570-LAMJV,4960765,Lille Gare Lille Flandres,0,
L5,47856-__L570-LAMJV,4960771,Lille Gare Lille Flandres,0,
L5,47856-__L571-LAMJV,4960775,Lille Gare Lille Flandres,0,
36,46522-__3604-LAMJV,4804617,Roubaix Euroteleport,1,
CIT5,46533-CIT504-LAMJV,4805480,Wattrelos Centre,1,
CIT5,46533-CIT505-LAMJV,4805489,Wattrelos Centre,1,
CIT5,46533-CIT507-LAMJV,4805516,Wattrelos Centre,1,
CIT5,46533-CIT510-LAMJV,4805554,Wattrelos Centre,1,
CIT5,46533-CIT512-LAMJV,4805573,Wattrelos Centre,1,
32,47723-__3201-LAMJV,4946473,Wasquehal Jp Sartre,1,
32,47723-__3201-LAMJV,4946475,Villeneuve D Ascq Jean Jaures,1,
32,47723-__3203-LAMJV,4946496,Villeneuve D Ascq Jean Jaures,1,
32,47723-__3203-LAMJV,4946501,Villeneuve D Ascq Hotel De Ville,0,
32,47723-__3203-LAMJV,4946503,Villeneuve D Ascq Hotel De Ville,0,
32,47723-__3204-LAMJV,4946511,Villeneuve D Ascq Hotel De Ville,0,
32,47723-__3204-LAMJV,4946515,Villeneuve D Ascq Hotel De Ville,0,
32,47723-__3205-LAMJV,4946534,Villeneuve D Ascq Hotel De Ville,0,
32,47723-__3205-LAMJV,4946538,Villeneuve D Ascq Hotel De Ville,0,
32,47723-__3206-LAMJV,4946547,Villeneuve D Ascq Hotel De Ville,0,
32,47723-__3206-LAMJV,4946548,Wasquehal Jp Sartre,1,
32,47723-__3207-LAMJV,4946553,Villeneuve D Ascq Jean Jaures,1,
32,47723-__3207-LAMJV,4946555,Wasquehal Jp Sartre,1,
32,47723-__3208-LAMJV,4946561,Wasquehal Jp Sartre,1,
51,47271-__5101-LAMJV,4882180,Lille Gare Lille Flandres,0,
51,47271-__5103-LAMJV,4882201,Lille Gare Lille Flandres,0,
51,47271-__5105-LAMJV,4882227,Lille Gare Lille Flandres,0,
51,47271-__5105-LAMJV,4882231,Lille Gare Lille Flandres,0,
51,47271-__5105-LAMJV,4882235,Lille Gare Lille Flandres,0,
CO1,47292-_CO106-LAMJV,4883833,Villeneuve D Ascq Hotel De Ville,1,
10,46609-__1002-LAMJV,4824192,Lomme Lomme Hegel,1,
10,46609-__1004-LAMJV,4824215,Lille Gare Lille Flandres,0,
10,46609-__1005-LAMJV,4824227,Lomme Lomme Hegel,1,
10,46609-__1005-LAMJV,4824244,Lille Gare Lille Flandres,0,
10,46609-__1005-LAMJV,4824251,Lomme Lomme Hegel,1,
10,46609-__1006-LAMJV,4824261,Lille Gare Lille Flandres,0,
10,46609-__1010-LAMJV,4824354,Lille Gare Lille Flandres,0,
10,46609-__1011-LAMJV,4824361,Lomme Lomme Hegel,1,
L5,46644-__L552-LAMJV,4831367,Lille Gare Lille Flandres,0,
L5,46644-__L556-LAMJV,4831437,Lille Gare Lille Flandres,0,
L5,46644-__L556-LAMJV,4831443,Lille Gare Lille Flandres,0,
L5,46644-__L564-LAMJV,4831564,Lille Gare Lille Flandres,0,
51,46142-__5102-S,4767601,Lille Gare Lille Flandres,0,
51,46142-__5103-S,4767617,Lille Gare Lille Flandres,0,
32,47257-__3221-S,4880951,Villeneuve D Ascq Jean Jaures,1,
CIT5,46238-CIT501-LAMJV,4773681,Wattrelos Centre,1,
CIT5,46238-CIT504-LAMJV,4773726,Wattrelos Centre,1,
CIT5,46238-CIT505-LAMJV,4773746,Wattrelos Centre,1,
CIT5,46238-CIT506-LAMJV,4773759,Wattrelos Centre,1,
CIT5,46238-CIT507-LAMJV,4773768,Wattrelos Centre,1,
CIT5,46238-CIT508-LAMJV,4773782,Wattrelos Centre,1,
CIT5,46238-CIT508-LAMJV,4773788,Wattrelos Centre,1,
CIT5,46238-CIT509-LAMJV,4773796,Wattrelos Centre,1,
CIT5,46238-CIT510-LAMJV,4773808,Wattrelos Centre,1,
36,46233-__3604-LAMJV,4773434,Roubaix Euroteleport,1,
36,46234-__3601-S,4773472,Roubaix Euroteleport,1,
CIT5,46239-CIT503-S,4773845,Wattrelos Centre,1,
CIT5,46239-CIT503-S,4773853,Wattrelos Centre,1,
CIT5,46239-CIT506-S,4773905,Wattrelos Centre,1,
CIT5,46239-CIT507-S,4773910,Wattrelos Centre,1,
CIT5,46240-CIT503-D,4773980,Wattrelos Centre,1,
CIT5,46240-CIT503-D,4773984,Wattrelos Centre,1,
CO1,46158-_CO104-S,4768671,Villeneuve D Ascq Hotel De Ville,1,
CO1,46158-_CO104-S,4768673,Villeneuve D Ascq Hotel De Ville,1,
CO1,46158-_CO105-S,4768682,Villeneuve D Ascq Hotel De Ville,1,
CO1,46158-_CO105-S,4768688,Villeneuve D Ascq Hotel De Ville,1,
CO1,46158-_CO106-S,4768693,Villeneuve D Ascq Hotel De Ville,1,
L6,46162-__L651-S,4769039,Villeneuve D Ascq Pont De Bois,1,
32,46140-__3202-D,4767489,Wasquehal Jp Sartre,1,
51,46143-__5101-D,4767639,Lille Gare Lille Flandres,0,
51,46143-__5101-D,4767645,Lille Gare Lille Flandres,0,
32,46138-__3202-LAMJV,4767297,Villeneuve D Ascq Hotel De Ville,0,
32,46138-__3204-LAMJV,4767329,Wasquehal Jp Sartre,1,
32,46138-__3204-LAMJV,4767334,Villeneuve D Ascq Hotel De Ville,0,
51,46141-__5101-LAMJV,4767517,Lille Gare Lille Flandres,0,
51,46141-__5101-LAMJV,4767519,Lille Gare Lille Flandres,0,
C11,46152-_C1101-LAMJV,4768257,Wasquehal Jp Sartre,1,
C11,46152-_C1101-LAMJV,4768259,Wasquehal Jp Sartre,1,
CO1,46157-_CO104-LAMJV,4768611,Villeneuve D Ascq Hotel De Ville,1,
CO1,46157-_CO104-LAMJV,4768615,Villeneuve D Ascq Hotel De Ville,1,
L6,46161-__L650-LAMJV,4768898,Villeneuve D Ascq Pont De Bois,1,
32,46139-__3202-S,4767391,Villeneuve D Ascq Hotel De Ville,0,
32,46139-__3206-S,4767443,Villeneuve D Ascq Hotel De Ville,0,
32,46139-__3207-S,4767456,Wasquehal Jp Sartre,1,
32,46139-__3207-S,4767457,Villeneuve D Ascq Hotel De Ville,0,
32,46139-__3207-S,4767459,Villeneuve D Ascq Hotel De Ville,0,
32,46139-__3208-S,4767470,Villeneuve D Ascq Hotel De Ville,0,
10,46280-__1001-LAMJV,4781631,Lille Gare Lille Flandres,0,
10,46280-__1001-LAMJV,4781646,Lomme Lomme Hegel,1,
10,46280-__1001-LAMJV,4781649,Lille Gare Lille Flandres,0,
10,46280-__1001-LAMJV,4781653,Lille Gare Lille Flandres,0,
10,46280-__1002-LAMJV,4781662,Lille Gare Lille Flandres,0,
10,46280-__1003-LAMJV,4781702,Lomme Lomme Hegel,1,
10,46280-__1004-LAMJV,4781716,Lille Gare Lille Flandres,0,
10,46280-__1004-LAMJV,4781723,Lomme Lomme Hegel,1,
10,46280-__1005-LAMJV,4781746,Lille Gare Lille Flandres,0,
10,46280-__1005-LAMJV,4781758,Lille Gare Lille Flandres,0,
10,46280-__1005-LAMJV,4781763,Lomme Lomme Hegel,1,
10,46280-__1005-LAMJV,4781766,Lille Gare Lille Flandres,0,
10,46280-__1006-LAMJV,4781778,Lomme Lomme Hegel,1,
10,46280-__1007-LAMJV,4781798,Lille Gare Lille Flandres,0,
10,46280-__1007-LAMJV,4781802,Lille Gare Lille Flandres,0,
10,46280-__1008-LAMJV,4781813,Lille Gare Lille Flandres,0,
10,46280-__1008-LAMJV,4781831,Lille Gare Lille Flandres,0,
10,46278-__1002-S,4781332,Lille Gare Lille Flandres,0,
10,46278-__1002-S,4781334,Lille Gare Lille Flandres,0,
10,46278-__1002-S,4781338,Lille Gare Lille Flandres,0,
10,46278-__1003-S,4781350,Lille Gare Lille Flandres,0,
10,46278-__1004-S,4781378,Lille Gare Lille Flandres,0,
10,46278-__1005-S,4781387,Lomme Lomme Hegel,1,
10,46278-__1006-S,4781402,Lille Gare Lille Flandres,0,
10,46278-__1006-S,4781414,Lille Gare Lille Flandres,0,
10,46278-__1006-S,4781418,Lille Gare Lille Flandres,0,
10,46278-__1007-S,4781457,Lomme Lomme Hegel,1,
10,46278-__1007-S,4781465,Lomme Lomme Hegel,1,
10,46278-__1008-S,4781483,Lomme Lomme Hegel,1,
10,46278-__1008-S,4781495,Lomme Lomme Hegel,1,
10,46278-__1009-S,4781498,Lille Gare Lille Flandres,0,
10,46279-__1003-D,4781575,Lille Gare Lille Flandres,0,
10,46279-__1003-D,4781587,Lille Gare Lille Flandres,0,
10,46279-__1004-D,4781607,Lille Gare Lille Flandres,0,
10,46279-__1004-D,4781617,Lille Gare Lille Flandres,0,
10,46279-__1004-D,4781618,Lomme Lomme Hegel,1,
51,47268-__5103-LAMJV,4881995,Lambersart Conquerants,1,
51,47268-__5105-LAMJV,4882033,Lambersart Conquerants,1,
51,47268-__5107-LAMJV,4882059,Lambersart Conquerants,1,
C11,47408-_C1101-LAMJV,4891525,Croix Croix Saint Pierre,0,
36,47771-__3601-LAMJV,4950061,Croix Croix Saint Pierre,1,
36,47771-__3601-LAMJV,4950067,Croix Croix Saint Pierre,1,
36,47771-__3601-LAMJV,4950075,Croix Croix Saint Pierre,1,
36,47771-__3603-LAMJV,4950112,Croix Croix Saint Pierre,1,
36,47771-__3603-LAMJV,4950114,Croix Croix Saint Pierre,1,
L7,47859-__L701-S,4961178,Lille Porte Des Postes,1,
L7,47859-__L701-S,4961184,Lille Porte Des Postes,1,
L7,47859-__L702-S,4961204,Lille Porte Des Postes,1,
L7,47859-__L702-S,4961208,Lille Porte Des Postes,1,
L7,47859-__L704-S,4961261,Lille Porte Des Postes,1,
L7,47859-__L704-S,4961279,Lille Porte Des Postes,1,
L7,47859-__L705-S,4961299,Lille Porte Des Postes,1,
L7,47859-__L706-S,4961308,Lille Porte Des Postes,1,
L7,47859-__L706-S,4961310,Lille Porte Des Postes,1,
51,47269-__5103-S,4882095,Lambersart Conquerants,1,
51,47269-__5104-S,4882102,Lambersart Conquerants,1,
36,46520-__3601-S,4804472,Croix Croix Saint Pierre,1,
36,46520-__3601-S,4804474,Croix Croix Saint Pierre,1,
36,46520-__3603-S,4804509,Croix Croix Saint Pierre,1,
L7,46646-__L701-S,4831806,Lille Porte Des Postes,1,
L7,46646-__L701-S,4831808,Lille Porte Des Postes,1,
L7,46646-__L701-S,4831810,Lille Porte Des Postes,1,
L7,46646-__L701-S,4831818,Lille Porte Des Postes,1,
L7,46646-__L701-S,4831820,Lille Porte Des Postes,1,
L7,46646-__L702-S,4831854,Lille Porte Des Postes,1,
L7,46646-__L702-S,4831872,Lille Porte Des Postes,1,
L7,46646-__L702-S,4831874,Lille Porte Des Postes,1,
L7,46646-__L703-S,4831895,Lille Porte Des Postes,1,
L7,46646-__L704-S,4831915,Lille Porte Des Postes,1,
L7,46646-__L704-S,4831925,Lille Porte Des Postes,1,
L7,46646-__L704-S,4831927,Lille Porte Des Postes,1,
L7,46646-__L705-S,4831941,Lille Porte Des Postes,1,
L7,46646-__L705-S,4831949,Lille Porte Des Postes,1,
L7,46646-__L706-S,4831958,Lille Porte Des Postes,1,
L7,46646-__L706-S,4831966,Lille Porte Des Postes,1,
L7,46646-__L706-S,4831968,Lille Porte Des Postes,1,
51,47270-__5101-D,4882157,Lambersart Conquerants,1,
L7,46647-__L701-D,4831971,Lille Porte Des Postes,1,
L7,46647-__L701-D,4831987,Lille Porte Des Postes,1,
36,46521-__3601-D,4804531,Croix Croix Saint Pierre,1,
36,46521-__3602-D,4804559,Croix Croix Saint Pierre,1,
L7,47858-__L701-D,4961086,Lille Porte Des Postes,1,
L7,47858-__L701-D,4961106,Lille Porte Des Postes,1,
L7,47858-__L702-D,4961126,Lille Porte Des Postes,1,
L7,47858-__L702-D,4961130,Lille Porte Des Postes,1,
L7,47858-__L702-D,4961152,Lille Porte Des Postes,1,
L7,47857-__L701-LAMJV,4960873,Lille Porte Des Postes,1,
L7,47857-__L702-LAMJV,4960892,Lille Porte Des Postes,1,
L7,47857-__L702-LAMJV,4960908,Lille Porte Des Postes,1,
L7,47857-__L703-LAMJV,4960918,Lille Porte Des Postes,1,
L7,47857-__L703-LAMJV,4960926,Lille Porte Des Postes,1,
L7,47857-__L703-LAMJV,4960928,Lille Porte Des Postes,1,
L7,47857-__L705-LAMJV,4960978,Lille Porte Des Postes,1,
L7,47857-__L706-LAMJV,4961008,Lille Porte Des Postes,1,
L7,47857-__L707-LAMJV,4961024,Lille Porte Des Postes,1,
L7,47857-__L707-LAMJV,4961038,Lille Porte Des Postes,1,
L7,47857-__L709-LAMJV,4961058,Lille Porte Des Postes,1,
36,46522-__3604-LAMJV,4804611,Croix Croix Saint Pierre,1,
36,46522-__3604-LAMJV,4804627,Croix Croix Saint Pierre,1,
51,47271-__5103-LAMJV,4882192,Lambersart Conquerants,1,
C11,47410-_C1101-LAMJV,4891581,Croix Croix Saint Pierre,0,
C11,47410-_C1101-LAMJV,4891585,Croix Croix Saint Pierre,0,
L7,46648-__L702-LAMJV,4832082,Lille Porte Des Postes,1,
L7,46648-__L702-LAMJV,4832086,Lille Porte Des Postes,1,
L7,46648-__L704-LAMJV,4832127,Lille Porte Des Postes,1,
L7,46648-__L706-LAMJV,4832170,Lille Porte Des Postes,1,
L7,46648-__L706-LAMJV,4832190,Lille Porte Des Postes,1,
L7,46648-__L707-LAMJV,4832205,Lille Porte Des Postes,1,
L7,46648-__L708-LAMJV,4832235,Lille Porte Des Postes,1,
51,46142-__5101-S,4767582,Lambersart Conquerants,1,
51,46142-__5102-S,4767602,Lambersart Conquerants,1,
51,46142-__5103-S,4767620,Lambersart Conquerants,1,
62R,46982-_62R05-LAMJV,4868857,La Bassee Gare,1,
62R,46982-_62R09-LAMJV,4868861,La Bassee Gare,1,
62R,46982-_62R13-LAMJV,4868865,La Bassee Gare,1,
62R,46984-_62R05-D,4868885,La Bassee Gare,1,
36,46233-__3601-LAMJV,4773404,Croix Croix Saint Pierre,1,
36,46233-__3602-LAMJV,4773412,Croix Croix Saint Pierre,1,
36,46234-__3601-S,4773461,Croix Croix Saint Pierre,1,
36,46234-__3602-S,4773493,Croix Croix Saint Pierre,1,
36,46234-__3605-S,4773515,Croix Croix Saint Pierre,1,
36,46234-__3606-S,4773525,Croix Croix Saint Pierre,1,
36,46235-__3602-D,4773566,Croix Croix Saint Pierre,1,
36,46235-__3602-D,4773572,Croix Croix Saint Pierre,1,
C11,46153-_C1101-S,4768274,Croix Croix Saint Pierre,0,
C11,46153-_C1101-S,4768284,Croix Croix Saint Pierre,0,
C11,46153-_C1101-S,4768290,Croix Croix Saint Pierre,0,
51,46141-__5101-LAMJV,4767530,Lambersart Conquerants,1,
51,46141-__5102-LAMJV,4767538,Lambersart Conquerants,1,
51,46141-__5103-LAMJV,4767562,Lambersart Conquerants,1,
C11,46152-_C1101-LAMJV,4768250,Croix Croix Saint Pierre,0,
C11,46152-_C1101-LAMJV,4768254,Croix Croix Saint Pierre,0,
L7,46302-__L701-LAMJV,4785003,Lille Porte Des Postes,1,
L7,46302-__L702-LAMJV,4785038,Lille Porte Des Postes,1,
L7,46302-__L702-LAMJV,4785044,Lille Porte Des Postes,1,
L7,46302-__L703-LAMJV,4785059,Lille Porte Des Postes,1,
L7,46302-__L703-LAMJV,4785085,Lille Porte Des Postes,1,
L7,46302-__L704-LAMJV,4785100,Lille Porte Des Postes,1,
L7,46302-__L704-LAMJV,4785114,Lille Porte Des Postes,1,
L7,46302-__L705-LAMJV,4785121,Lille Porte Des Postes,1,
L7,46302-__L705-LAMJV,4785133,Lille Porte Des Postes,1,
L7,46303-__L701-S,4785144,Lille Porte Des Postes,1,
L7,46303-__L701-S,4785154,Lille Porte Des Postes,1,
L7,46303-__L701-S,4785162,Lille Porte Des Postes,1,
L7,46303-__L703-S,4785196,Lille Porte Des Postes,1,
L7,46303-__L704-S,4785231,Lille Porte Des Postes,1,
L7,46303-__L704-S,4785233,Lille Porte Des Postes,1,
L7,46303-__L704-S,4785247,Lille Porte Des Postes,1,
L7,46303-__L705-S,4785254,Lille Porte Des Postes,1,
L7,46303-__L705-S,4785270,Lille Porte Des Postes,1,
L7,46304-__L701-D,4785284,Lille Porte Des Postes,1,
L7,46304-__L701-D,4785290,Lille Porte Des Postes,1,
L7,46304-__L701-D,4785304,Lille Porte Des Postes,1,
L7,46304-__L702-D,4785318,Lille Porte Des Postes,1,
L7,46304-__L702-D,4785326,Lille Porte Des Postes,1,
CIT5,46530-CIT503-LAMJV,4805039,Roubaix Roubaix Man Fraternité,0,
CIT5,46530-CIT506-LAMJV,4805077,Roubaix Roubaix Man Fraternité,0,
CIT5,46530-CIT509-LAMJV,4805116,Roubaix Roubaix Man Fraternité,0,
CIT5,46530-CIT511-LAMJV,4805149,Roubaix Roubaix Man Fraternité,0,
CIT5,46530-CIT513-LAMJV,4805166,Roubaix Roubaix Man Fraternité,0,
CIT5,46530-CIT513-LAMJV,4805168,Roubaix Roubaix Man Fraternité,0,
CIT5,46530-CIT516-LAMJV,4805197,Roubaix Roubaix Man Fraternité,0,
CIT5,46530-CIT518-LAMJV,4805211,Roubaix Roubaix Man Fraternité,0,
CIT5,46530-CIT518-LAMJV,4805213,Roubaix Roubaix Man Fraternité,0,
L5,47854-__L551-S,4960217,Haubourdin Le Parc,0,
L5,47854-__L551-S,4960229,Haubourdin Le Parc,0,
L5,47854-__L554-S,4960281,Haubourdin Le Parc,0,
L5,47854-__L554-S,4960283,Haubourdin Le Parc,0,
L5,47854-__L555-S,4960293,Haubourdin Le Parc,0,
L5,47854-__L561-S,4960378,Haubourdin Le Parc,0,
L5,47854-__L561-S,4960387,Haubourdin Le Parc,0,
L5,47854-__L565-S,4960418,Haubourdin Le Parc,0,
L5,47854-__L566-S,4960429,Haubourdin Le Parc,0,
CIT5,46531-CIT501-S,4805218,Roubaix Roubaix Man Fraternité,0,
